id,leetcode_hours,leetcode_problems,team_size,experience,branch,gaming_hours,instagram_hours,social_skill_points,connections_among_seniors,connections_with_faculty,connections_among_juniors,have_freshman,all_freshman,gender_ratio,event_type,winner
221,0.0,43.0,5.0,beginner,ME,0.0,7.0,54.0,16.0,6.0,25.0,0.0,0.0,0.0,singing,0
222,2.0,94.0,4.0,beginner,MM,11.0,6.0,40.0,0.0,9.0,18.0,0.0,0.0,1.0,fun,0
223,1.0,72.0,3.0,beginner,ECE,0.0,8.0,84.0,17.0,8.0,1.0,0.0,0.0,0.33,gaming,1
224,0.0,52.0,1.0,expert,MM,7.0,0.0,17.0,11.0,3.0,21.0,0.0,0.0,1.0,hackathon,0
225,0.0,40.0,3.0,intermediate,MM,0.0,0.0,65.0,11.0,1.0,19.0,1.0,1.0,0.67,contest,1
226,2.0,51.0,3.0,expert,MM,5.0,7.0,24.0,11.0,8.0,29.0,1.0,0.0,1.0,contest,0
227,0.0,55.0,3.0,expert,ECM,0.0,0.0,19.0,9.0,3.0,30.0,1.0,1.0,0.33,hackathon,0
228,0.0,48.0,3.0,expert,ECE,0.0,0.0,58.0,20.0,8.0,29.0,0.0,0.0,0.0,hackathon,1
229,1.0,26.0,1.0,intermediate,ECM,0.0,8.0,83.0,6.0,3.0,14.0,,0.0,0.0,debate,0
230,1.0,86.0,1.0,expert,ME,0.0,7.0,93.0,10.0,6.0,3.0,1.0,0.0,1.0,hackathon,0
231,0.0,65.0,2.0,beginner,CE,7.0,0.0,32.0,8.0,7.0,2.0,0.0,0.0,0.5,sporting,0
232,2.0,73.0,3.0,beginner,ECM,0.0,7.0,87.0,18.0,2.0,23.0,0.0,0.0,1.0,hackathon,1
233,0.0,34.0,5.0,intermediate,ME,6.0,7.0,55.0,18.0,8.0,10.0,1.0,1.0,0.6,contest,0
234,1.0,69.0,1.0,beginner,CSE,0.0,6.0,61.0,8.0,,23.0,1.0,0.0,1.0,hackathon,0
235,,,2.0,beginner,ME,5.0,0.0,23.0,2.0,6.0,15.0,0.0,0.0,1.0,sporting,0
236,3.0,75.0,2.0,beginner,CSE,7.0,0.0,29.0,7.0,3.0,2.0,1.0,1.0,1.0,fun,1
237,0.0,51.0,4.0,beginner,PIE,5.0,7.0,31.0,19.0,5.0,7.0,1.0,1.0,0.25,gaming,1
238,3.0,54.0,1.0,beginner,CSE,8.0,8.0,27.0,16.0,0.0,24.0,1.0,1.0,0.0,debate,0
239,,,4.0,beginner,CSE,0.0,0.0,78.0,18.0,5.0,28.0,1.0,1.0,0.5,sporting,1
240,0.0,80.0,2.0,beginner,CSE,5.0,0.0,40.0,16.0,7.0,9.0,1.0,1.0,0.5,hackathon,0
241,1.0,35.0,2.0,beginner,ECM,7.0,5.0,70.0,,10.0,30.0,1.0,1.0,0.5,fun,0
242,0.0,63.0,4.0,expert,ECM,7.0,7.0,75.0,0.0,8.0,19.0,0.0,0.0,0.75,singing,1
243,0.0,90.0,1.0,expert,CE,12.0,0.0,59.0,4.0,3.0,24.0,1.0,0.0,1.0,gaming,0
244,0.0,43.0,4.0,beginner,ME,0.0,0.0,58.0,9.0,9.0,17.0,1.0,0.0,0.75,singing,0
245,4.0,33.0,5.0,expert,CSE,0.0,5.0,73.0,5.0,10.0,24.0,1.0,1.0,0.0,contest,0
246,2.0,47.0,5.0,beginner,ECE,16.0,5.0,41.0,4.0,10.0,21.0,0.0,0.0,1.0,other,0
247,0.0,59.0,3.0,beginner,ME,0.0,0.0,89.0,10.0,8.0,26.0,1.0,0.0,0.67,sporting,0
248,1.0,66.0,4.0,beginner,CSE,0.0,8.0,39.0,20.0,0.0,24.0,1.0,1.0,0.0,sporting,0
249,5.0,25.0,3.0,intermediate,CSE,5.0,6.0,59.0,18.0,8.0,30.0,0.0,0.0,0.67,contest,0
250,0.0,54.0,2.0,intermediate,ECE,0.0,7.0,54.0,,0.0,17.0,0.0,0.0,0.0,hackathon,0
251,0.0,10.0,3.0,beginner,EE,0.0,0.0,13.0,5.0,4.0,19.0,1.0,0.0,0.67,dance,0
252,0.0,42.0,3.0,intermediate,CSE,8.0,0.0,39.0,12.0,5.0,23.0,1.0,1.0,0.33,gaming,0
253,1.0,70.0,3.0,intermediate,ECE,7.0,0.0,73.0,16.0,6.0,2.0,1.0,1.0,0.67,gaming,1
254,2.0,54.0,2.0,beginner,ECE,5.0,7.0,58.0,6.0,3.0,21.0,0.0,0.0,0.0,gaming,0
255,3.0,42.0,5.0,expert,ECE,0.0,8.0,,11.0,4.0,22.0,1.0,1.0,1.0,hackathon,0
256,5.0,62.0,2.0,intermediate,ECE,0.0,5.0,25.0,19.0,2.0,17.0,0.0,0.0,0.0,contest,0
257,2.0,80.0,2.0,beginner,CSE,8.0,7.0,52.0,4.0,4.0,7.0,1.0,0.0,0.5,hackathon,0
258,0.0,69.0,3.0,beginner,ECE,7.0,8.0,49.0,17.0,1.0,14.0,1.0,0.0,0.33,hackathon,1
259,0.0,58.0,1.0,beginner,ECE,5.0,0.0,49.0,17.0,0.0,7.0,0.0,0.0,0.0,debate,0
260,1.0,50.0,4.0,intermediate,EE,6.0,0.0,61.0,19.0,6.0,16.0,0.0,0.0,0.25,sporting,1
261,2.0,77.0,1.0,beginner,ECE,5.0,7.0,38.0,19.0,3.0,21.0,0.0,0.0,0.0,sporting,0
262,0.0,49.0,5.0,beginner,ECM,7.0,0.0,20.0,6.0,1.0,10.0,1.0,0.0,0.6,singing,0
263,0.0,34.0,3.0,beginner,ECM,6.0,0.0,75.0,9.0,5.0,19.0,1.0,1.0,0.67,hackathon,0
264,1.0,9.0,5.0,expert,ECE,0.0,5.0,48.0,8.0,9.0,28.0,1.0,0.0,0.6,other,0
265,1.0,57.0,2.0,expert,ME,5.0,0.0,86.0,4.0,4.0,30.0,0.0,0.0,1.0,fun,1
266,3.0,72.0,1.0,expert,ECE,7.0,7.0,45.0,14.0,8.0,2.0,0.0,0.0,1.0,contest,1
267,,,4.0,beginner,ECM,7.0,0.0,59.0,5.0,3.0,11.0,0.0,0.0,1.0,sporting,0
268,0.0,30.0,,intermediate,ECM,0.0,5.0,33.0,11.0,0.0,30.0,0.0,0.0,0.33,hackathon,0
269,1.0,17.0,3.0,beginner,ECE,8.0,0.0,27.0,1.0,5.0,4.0,0.0,0.0,1.0,other,1
270,1.0,67.0,2.0,beginner,CSE,0.0,6.0,87.0,1.0,1.0,17.0,0.0,0.0,1.0,dance,0
271,4.0,11.0,4.0,beginner,ME,0.0,0.0,54.0,9.0,6.0,6.0,0.0,0.0,0.5,contest,1
272,2.0,55.0,1.0,beginner,ECE,7.0,8.0,4.0,13.0,7.0,24.0,1.0,0.0,0.0,other,0
273,0.0,26.0,3.0,expert,EE,0.0,0.0,39.0,16.0,7.0,18.0,0.0,0.0,0.67,hackathon,1
274,1.0,24.0,4.0,beginner,CSE,8.0,7.0,79.0,13.0,7.0,6.0,0.0,0.0,0.0,sporting,1
275,0.0,63.0,5.0,intermediate,MM,6.0,8.0,61.0,4.0,3.0,16.0,1.0,0.0,0.2,gaming,0
276,0.0,59.0,1.0,beginner,EE,7.0,0.0,25.0,6.0,2.0,11.0,1.0,1.0,1.0,hackathon,0
277,0.0,22.0,5.0,beginner,ME,6.0,0.0,30.0,0.0,6.0,16.0,1.0,0.0,0.0,gaming,0
278,3.0,46.0,5.0,beginner,MM,0.0,5.0,84.0,13.0,6.0,14.0,1.0,1.0,0.6,contest,1
279,0.0,45.0,2.0,beginner,CE,0.0,0.0,37.0,17.0,8.0,21.0,0.0,0.0,1.0,dance,0
280,0.0,36.0,2.0,intermediate,CSE,6.0,0.0,69.0,0.0,2.0,,1.0,0.0,0.5,gaming,0
281,1.0,44.0,3.0,beginner,ECM,0.0,5.0,34.0,17.0,1.0,11.0,1.0,0.0,1.0,sporting,0
282,1.0,63.0,5.0,beginner,ME,6.0,6.0,39.0,0.0,6.0,19.0,0.0,0.0,0.8,gaming,0
283,0.0,23.0,5.0,intermediate,CSE,5.0,6.0,48.0,19.0,2.0,24.0,1.0,1.0,0.4,fun,0
284,1.0,37.0,1.0,expert,ME,5.0,5.0,69.0,2.0,0.0,14.0,1.0,0.0,1.0,contest,1
285,6.0,47.0,4.0,intermediate,CSE,6.0,8.0,16.0,4.0,10.0,24.0,1.0,1.0,0.0,contest,0
286,4.0,50.0,4.0,intermediate,CSE,7.0,6.0,74.0,13.0,7.0,28.0,0.0,0.0,0.0,gaming,1
287,1.0,71.0,5.0,expert,ME,5.0,5.0,36.0,10.0,2.0,23.0,0.0,0.0,1.0,singing,0
288,3.0,64.0,,beginner,ECE,5.0,8.0,20.0,2.0,8.0,22.0,0.0,0.0,0.33,hackathon,0
289,6.0,50.0,3.0,beginner,CSE,6.0,7.0,51.0,12.0,7.0,22.0,1.0,0.0,1.0,hackathon,0
290,20.0,45.0,5.0,beginner,CSE,0.0,6.0,34.0,17.0,0.0,6.0,1.0,0.0,0.6,hackathon,1
291,0.0,55.0,5.0,beginner,MM,8.0,6.0,82.0,20.0,10.0,21.0,1.0,1.0,0.6,hackathon,0
292,3.0,47.0,2.0,beginner,CSE,5.0,0.0,67.0,14.0,0.0,5.0,1.0,0.0,0.0,contest,0
293,1.0,29.0,4.0,intermediate,CSE,5.0,6.0,40.0,15.0,2.0,3.0,0.0,0.0,0.25,sporting,0
294,0.0,3.0,5.0,beginner,EE,6.0,6.0,55.0,18.0,7.0,20.0,0.0,0.0,1.0,hackathon,0
295,0.0,89.0,2.0,beginner,PIE,0.0,5.0,66.0,11.0,7.0,15.0,0.0,0.0,0.0,dance,1
296,0.0,56.0,4.0,beginner,ME,0.0,8.0,61.0,4.0,1.0,18.0,0.0,0.0,0.5,hackathon,0
297,1.0,67.0,3.0,expert,EE,6.0,7.0,48.0,8.0,4.0,27.0,0.0,0.0,0.33,hackathon,0
298,2.0,34.0,5.0,expert,CSE,5.0,,36.0,,2.0,27.0,0.0,0.0,0.2,dance,0
299,3.0,44.0,,beginner,EE,0.0,7.0,23.0,7.0,0.0,27.0,0.0,0.0,0.0,singing,0
300,1.0,42.0,5.0,beginner,ECM,5.0,8.0,29.0,9.0,9.0,,0.0,0.0,0.0,hackathon,0
301,0.0,50.0,4.0,intermediate,ECE,0.0,6.0,29.0,13.0,3.0,21.0,1.0,0.0,0.5,hackathon,1
302,2.0,28.0,1.0,beginner,EE,5.0,0.0,86.0,9.0,3.0,5.0,1.0,0.0,0.0,contest,0
303,2.0,41.0,4.0,beginner,MM,6.0,7.0,42.0,16.0,9.0,17.0,1.0,0.0,0.25,hackathon,1
304,1.0,60.0,5.0,intermediate,CSE,5.0,7.0,33.0,2.0,2.0,2.0,1.0,1.0,0.4,hackathon,1
305,1.0,30.0,3.0,intermediate,ME,0.0,8.0,47.0,18.0,5.0,3.0,1.0,1.0,0.0,hackathon,0
306,0.0,74.0,1.0,beginner,CSE,8.0,8.0,60.0,16.0,3.0,22.0,0.0,0.0,1.0,hackathon,0
307,0.0,79.0,1.0,expert,CSE,,0.0,43.0,18.0,7.0,21.0,1.0,0.0,1.0,hackathon,0
308,0.0,62.0,4.0,beginner,CE,0.0,6.0,90.0,3.0,9.0,,0.0,0.0,0.75,contest,1
309,10.0,28.0,4.0,intermediate,ECE,5.0,0.0,48.0,5.0,1.0,6.0,0.0,0.0,0.5,contest,0
310,3.0,12.0,3.0,beginner,ECE,8.0,0.0,45.0,16.0,10.0,21.0,1.0,1.0,0.0,hackathon,0
311,0.0,45.0,3.0,intermediate,CSE,0.0,0.0,55.0,18.0,9.0,11.0,0.0,0.0,1.0,contest,1
312,4.0,43.0,3.0,beginner,EE,0.0,0.0,33.0,8.0,1.0,1.0,0.0,0.0,0.67,singing,0
313,0.0,45.0,3.0,expert,ME,6.0,8.0,56.0,17.0,9.0,30.0,1.0,0.0,0.0,hackathon,1
314,0.0,38.0,2.0,beginner,CE,0.0,0.0,33.0,9.0,7.0,15.0,0.0,0.0,0.5,dance,0
315,0.0,32.0,3.0,expert,CSE,16.0,6.0,62.0,16.0,7.0,9.0,0.0,0.0,1.0,hackathon,1
316,8.0,0.0,2.0,intermediate,ECE,6.0,8.0,54.0,15.0,10.0,0.0,1.0,1.0,1.0,other,0
317,6.0,42.0,1.0,beginner,CSE,8.0,0.0,47.0,59.0,9.0,7.0,1.0,0.0,0.0,fun,0
318,2.0,43.0,2.0,expert,ECE,0.0,0.0,76.0,14.0,8.0,8.0,1.0,0.0,0.0,sporting,1
319,0.0,56.0,5.0,intermediate,MM,13.0,0.0,12.0,20.0,6.0,24.0,1.0,1.0,0.2,gaming,0
320,2.0,32.0,1.0,beginner,EE,0.0,0.0,89.0,11.0,8.0,13.0,0.0,0.0,0.0,fun,0
321,0.0,34.0,5.0,beginner,ECE,6.0,0.0,30.0,9.0,1.0,2.0,0.0,0.0,1.0,contest,0
322,1.0,60.0,2.0,intermediate,ME,7.0,0.0,79.0,1.0,2.0,,1.0,0.0,0.0,hackathon,0
323,1.0,71.0,3.0,intermediate,MM,8.0,5.0,37.0,20.0,1.0,11.0,0.0,0.0,0.67,gaming,0
324,0.0,84.0,2.0,beginner,CE,0.0,0.0,94.0,7.0,6.0,,0.0,,0.5,sporting,1
325,2.0,56.0,4.0,expert,ECE,7.0,6.0,30.0,18.0,0.0,15.0,0.0,0.0,0.25,contest,0
326,2.0,30.0,2.0,expert,CE,8.0,5.0,90.0,1.0,1.0,11.0,1.0,0.0,1.0,fun,0
327,0.0,48.0,3.0,beginner,CSE,0.0,0.0,17.0,1.0,9.0,7.0,1.0,0.0,0.0,contest,0
328,0.0,17.0,1.0,intermediate,CSE,0.0,6.0,85.0,11.0,10.0,18.0,1.0,0.0,1.0,contest,1
329,0.0,62.0,2.0,intermediate,MM,5.0,6.0,39.0,10.0,1.0,11.0,0.0,0.0,0.0,sporting,0
330,2.0,63.0,2.0,intermediate,ECM,5.0,0.0,31.0,2.0,0.0,26.0,0.0,0.0,0.5,singing,0
331,7.0,15.0,1.0,beginner,CSE,0.0,6.0,82.0,17.0,7.0,11.0,1.0,0.0,1.0,sporting,0
332,6.0,35.0,1.0,beginner,MM,8.0,5.0,84.0,8.0,,29.0,0.0,0.0,1.0,hackathon,0
333,20.0,41.0,4.0,beginner,MM,5.0,7.0,34.0,14.0,5.0,13.0,0.0,0.0,0.0,singing,0
334,1.0,29.0,2.0,intermediate,CSE,0.0,8.0,23.0,19.0,7.0,27.0,0.0,0.0,0.5,contest,0
335,0.0,50.0,1.0,beginner,CSE,6.0,7.0,18.0,0.0,4.0,20.0,1.0,0.0,0.0,hackathon,0
336,2.0,76.0,1.0,beginner,CSE,6.0,0.0,59.0,12.0,4.0,6.0,0.0,0.0,1.0,debate,0
337,4.0,74.0,2.0,intermediate,ECE,5.0,5.0,68.0,16.0,9.0,23.0,0.0,0.0,0.0,gaming,1
338,2.0,62.0,5.0,beginner,CSE,7.0,0.0,38.0,20.0,0.0,4.0,1.0,1.0,0.4,contest,0
339,0.0,1.0,4.0,expert,PIE,5.0,5.0,29.0,1.0,3.0,16.0,1.0,1.0,0.75,hackathon,0
340,3.0,14.0,2.0,beginner,ME,0.0,0.0,10.0,4.0,4.0,28.0,0.0,0.0,0.5,contest,0
341,2.0,56.0,3.0,beginner,ME,7.0,0.0,13.0,8.0,5.0,23.0,1.0,0.0,1.0,contest,0
342,1.0,67.0,4.0,intermediate,CSE,5.0,0.0,54.0,1.0,4.0,7.0,1.0,0.0,0.75,contest,0
343,3.0,66.0,3.0,beginner,EE,0.0,5.0,77.0,14.0,4.0,26.0,1.0,1.0,1.0,sporting,1
344,0.0,75.0,4.0,beginner,ECE,8.0,8.0,62.0,8.0,4.0,28.0,0.0,0.0,0.25,contest,0
345,8.0,42.0,2.0,beginner,EE,8.0,8.0,44.0,17.0,2.0,14.0,1.0,1.0,1.0,gaming,0
346,5.0,56.0,5.0,beginner,ECE,6.0,8.0,65.0,14.0,4.0,10.0,1.0,0.0,0.6,hackathon,0
347,4.0,78.0,2.0,beginner,ME,0.0,6.0,67.0,3.0,0.0,16.0,0.0,0.0,0.5,hackathon,0
348,2.0,61.0,1.0,expert,ECM,7.0,8.0,12.0,17.0,0.0,23.0,1.0,1.0,1.0,dance,0
349,1.0,59.0,5.0,beginner,EE,0.0,0.0,40.0,19.0,8.0,3.0,1.0,1.0,1.0,singing,0
350,3.0,69.0,5.0,expert,ECE,5.0,0.0,70.0,17.0,10.0,9.0,0.0,0.0,1.0,hackathon,1
351,6.0,28.0,2.0,expert,ECE,8.0,0.0,21.0,5.0,5.0,13.0,0.0,0.0,1.0,debate,0
352,2.0,44.0,2.0,beginner,CE,5.0,0.0,9.0,17.0,1.0,27.0,1.0,1.0,1.0,hackathon,0
353,2.0,63.0,1.0,expert,ECE,8.0,6.0,27.0,16.0,6.0,5.0,0.0,0.0,0.0,other,0
354,2.0,65.0,1.0,intermediate,CSE,7.0,8.0,43.0,3.0,1.0,25.0,1.0,1.0,1.0,hackathon,0
355,,,1.0,intermediate,CE,0.0,6.0,41.0,16.0,9.0,16.0,1.0,1.0,0.0,fun,0
356,3.0,27.0,2.0,expert,ECE,7.0,0.0,26.0,18.0,3.0,17.0,0.0,0.0,0.5,dance,0
357,2.0,44.0,1.0,beginner,CSE,7.0,6.0,88.0,10.0,8.0,19.0,1.0,0.0,1.0,contest,0
358,2.0,53.0,4.0,beginner,ECE,7.0,6.0,77.0,4.0,2.0,27.0,1.0,1.0,1.0,hackathon,0
359,0.0,35.0,4.0,beginner,CSE,8.0,0.0,65.0,18.0,,26.0,1.0,0.0,0.75,contest,1
360,0.0,31.0,5.0,beginner,ME,7.0,5.0,32.0,15.0,0.0,8.0,1.0,1.0,0.0,singing,0
361,0.0,34.0,5.0,expert,ECM,7.0,0.0,31.0,94.0,4.0,23.0,1.0,1.0,0.2,gaming,0
362,2.0,49.0,1.0,intermediate,ECM,7.0,8.0,80.0,3.0,8.0,5.0,0.0,0.0,0.0,debate,0
363,1.0,44.0,5.0,expert,CSE,7.0,6.0,76.0,11.0,0.0,20.0,0.0,0.0,1.0,hackathon,1
364,5.0,49.0,3.0,beginner,ECM,7.0,7.0,65.0,2.0,5.0,25.0,1.0,1.0,0.33,hackathon,0
365,0.0,56.0,2.0,beginner,CE,6.0,0.0,55.0,19.0,2.0,28.0,1.0,0.0,1.0,gaming,0
366,0.0,84.0,1.0,beginner,CSE,8.0,0.0,82.0,17.0,9.0,,1.0,0.0,1.0,gaming,0
367,7.0,67.0,2.0,intermediate,EE,0.0,5.0,67.0,4.0,1.0,12.0,1.0,0.0,0.5,singing,0
368,4.0,91.0,4.0,beginner,ECE,7.0,0.0,54.0,0.0,1.0,20.0,0.0,0.0,0.5,contest,1
369,0.0,78.0,3.0,intermediate,MM,0.0,5.0,37.0,2.0,4.0,3.0,1.0,0.0,1.0,gaming,0
370,0.0,59.0,2.0,beginner,CSE,16.0,8.0,67.0,18.0,1.0,19.0,0.0,0.0,0.5,contest,0
371,2.0,50.0,3.0,beginner,CSE,0.0,5.0,57.0,20.0,5.0,18.0,1.0,0.0,0.0,hackathon,0
372,0.0,50.0,3.0,beginner,ME,6.0,5.0,21.0,10.0,4.0,9.0,0.0,0.0,0.0,sporting,0
373,,,4.0,beginner,ECE,6.0,5.0,76.0,16.0,7.0,15.0,0.0,0.0,0.5,hackathon,1
374,1.0,21.0,5.0,intermediate,CE,7.0,6.0,39.0,0.0,6.0,1.0,0.0,0.0,0.2,hackathon,0
375,0.0,78.0,1.0,intermediate,CSE,5.0,0.0,32.0,15.0,8.0,17.0,1.0,0.0,0.0,hackathon,0
376,2.0,68.0,5.0,intermediate,CSE,0.0,0.0,48.0,4.0,3.0,7.0,1.0,0.0,0.4,hackathon,0
377,0.0,58.0,4.0,intermediate,ECM,7.0,0.0,46.0,17.0,3.0,17.0,0.0,0.0,1.0,contest,0
378,1.0,61.0,2.0,beginner,ME,0.0,,63.0,2.0,4.0,18.0,1.0,1.0,1.0,contest,0
379,3.0,49.0,1.0,beginner,CE,8.0,0.0,8.0,16.0,6.0,7.0,0.0,0.0,0.0,hackathon,0
380,0.0,100.0,3.0,intermediate,ECM,6.0,0.0,45.0,5.0,4.0,28.0,0.0,0.0,1.0,hackathon,0
381,,,1.0,beginner,ECE,0.0,6.0,61.0,10.0,7.0,18.0,0.0,0.0,1.0,debate,0
382,2.0,88.0,5.0,beginner,ECE,5.0,5.0,13.0,17.0,6.0,15.0,0.0,0.0,1.0,hackathon,1
383,1.0,68.0,5.0,beginner,CSE,7.0,0.0,18.0,10.0,7.0,14.0,,0.0,0.8,hackathon,0
384,1.0,42.0,2.0,beginner,EE,8.0,5.0,17.0,13.0,7.0,5.0,1.0,0.0,1.0,singing,0
385,2.0,30.0,3.0,expert,ECE,0.0,6.0,92.0,5.0,4.0,14.0,1.0,0.0,0.0,contest,1
386,6.0,34.0,5.0,beginner,ME,8.0,6.0,32.0,14.0,2.0,9.0,0.0,0.0,0.4,other,0
387,0.0,51.0,2.0,beginner,ECE,7.0,6.0,67.0,5.0,6.0,7.0,0.0,0.0,0.0,hackathon,0
388,5.0,43.0,2.0,expert,ECE,0.0,,63.0,5.0,0.0,18.0,1.0,0.0,0.5,contest,0
389,1.0,41.0,2.0,beginner,CSE,5.0,0.0,50.0,18.0,4.0,22.0,1.0,0.0,1.0,singing,0
390,3.0,65.0,1.0,beginner,ECM,0.0,,9.0,4.0,10.0,10.0,0.0,0.0,1.0,hackathon,0
391,1.0,55.0,3.0,intermediate,EE,6.0,0.0,62.0,3.0,4.0,,0.0,0.0,0.33,sporting,0
392,1.0,71.0,5.0,intermediate,CE,7.0,8.0,27.0,18.0,2.0,17.0,1.0,1.0,0.2,hackathon,0
393,1.0,36.0,1.0,beginner,CSE,8.0,0.0,77.0,8.0,9.0,17.0,1.0,1.0,1.0,dance,1
394,8.0,28.0,2.0,expert,ECE,6.0,6.0,11.0,0.0,5.0,12.0,0.0,0.0,0.0,hackathon,0
395,5.0,19.0,3.0,expert,CSE,5.0,5.0,93.0,3.0,7.0,6.0,1.0,1.0,1.0,gaming,0
396,0.0,50.0,2.0,beginner,ECM,0.0,0.0,84.0,,6.0,13.0,1.0,0.0,0.5,contest,1
397,0.0,42.0,2.0,intermediate,CSE,7.0,0.0,86.0,14.0,6.0,9.0,1.0,1.0,0.0,fun,1
398,0.0,59.0,1.0,beginner,PIE,8.0,5.0,68.0,6.0,8.0,15.0,0.0,0.0,0.0,contest,0
399,1.0,36.0,2.0,beginner,CE,8.0,5.0,73.0,0.0,5.0,20.0,0.0,0.0,0.5,contest,0
400,1.0,18.0,3.0,intermediate,ECE,5.0,7.0,70.0,6.0,3.0,10.0,1.0,0.0,0.67,hackathon,0
401,2.0,25.0,3.0,beginner,ECE,8.0,7.0,91.0,9.0,0.0,4.0,1.0,1.0,0.0,singing,0
402,0.0,43.0,2.0,beginner,MM,7.0,6.0,70.0,4.0,10.0,7.0,,0.0,1.0,hackathon,0
403,2.0,56.0,5.0,beginner,CE,8.0,7.0,83.0,2.0,0.0,5.0,0.0,0.0,0.2,fun,0
404,0.0,37.0,4.0,expert,ME,8.0,0.0,66.0,13.0,3.0,,0.0,0.0,0.75,hackathon,0
405,2.0,45.0,4.0,intermediate,CSE,7.0,0.0,47.0,8.0,5.0,18.0,0.0,0.0,0.25,hackathon,0
406,3.0,42.0,2.0,beginner,CSE,6.0,6.0,61.0,8.0,2.0,7.0,0.0,0.0,0.5,contest,1
407,1.0,31.0,2.0,beginner,CSE,0.0,5.0,22.0,5.0,6.0,16.0,1.0,1.0,1.0,sporting,0
408,2.0,90.0,3.0,intermediate,EE,8.0,7.0,55.0,4.0,2.0,6.0,0.0,0.0,0.67,contest,0
409,1.0,56.0,3.0,beginner,CSE,8.0,0.0,31.0,14.0,2.0,10.0,0.0,0.0,0.33,sporting,1
410,0.0,47.0,2.0,beginner,CSE,8.0,0.0,40.0,9.0,1.0,18.0,1.0,1.0,0.0,sporting,0
411,0.0,54.0,3.0,expert,ME,8.0,7.0,74.0,6.0,3.0,22.0,1.0,0.0,0.33,contest,0
412,5.0,56.0,4.0,intermediate,CSE,6.0,0.0,60.0,15.0,7.0,27.0,0.0,0.0,1.0,contest,1
413,4.0,12.0,3.0,beginner,MM,5.0,0.0,8.0,9.0,4.0,8.0,1.0,0.0,0.33,contest,1
414,8.0,14.0,1.0,intermediate,CSE,0.0,7.0,49.0,19.0,7.0,1.0,1.0,0.0,0.0,contest,0
415,2.0,27.0,4.0,beginner,CE,0.0,7.0,,9.0,9.0,30.0,0.0,0.0,0.5,dance,0
416,1.0,58.0,2.0,beginner,CE,16.0,7.0,38.0,3.0,9.0,1.0,1.0,1.0,1.0,contest,0
417,0.0,53.0,1.0,beginner,ME,0.0,0.0,71.0,4.0,5.0,16.0,0.0,0.0,0.0,singing,0
418,0.0,78.0,3.0,intermediate,EE,6.0,8.0,85.0,4.0,7.0,22.0,0.0,0.0,1.0,sporting,1
419,6.0,28.0,3.0,beginner,ME,5.0,7.0,68.0,0.0,3.0,5.0,0.0,0.0,1.0,hackathon,1
420,0.0,69.0,1.0,beginner,CSE,5.0,0.0,39.0,13.0,5.0,12.0,1.0,0.0,1.0,contest,0
421,9.0,64.0,4.0,expert,EE,6.0,0.0,56.0,17.0,8.0,11.0,0.0,0.0,0.5,hackathon,0
422,6.0,82.0,1.0,beginner,ECE,8.0,0.0,63.0,3.0,4.0,5.0,1.0,1.0,1.0,dance,0
423,0.0,41.0,3.0,beginner,CSE,8.0,7.0,67.0,8.0,10.0,25.0,1.0,0.0,0.0,contest,0
424,,,1.0,intermediate,CSE,6.0,8.0,77.0,0.0,1.0,23.0,0.0,0.0,0.0,sporting,0
425,2.0,61.0,5.0,intermediate,ECM,6.0,8.0,89.0,7.0,9.0,17.0,1.0,0.0,0.8,contest,1
426,,,1.0,beginner,CSE,8.0,6.0,78.0,11.0,6.0,17.0,0.0,0.0,0.0,hackathon,0
427,2.0,43.0,4.0,beginner,CSE,8.0,0.0,27.0,12.0,4.0,24.0,0.0,0.0,0.25,hackathon,0
428,2.0,45.0,4.0,intermediate,ECE,7.0,0.0,81.0,19.0,6.0,15.0,1.0,0.0,0.5,hackathon,1
429,6.0,50.0,3.0,expert,ECM,0.0,7.0,3.0,16.0,8.0,30.0,0.0,0.0,0.0,fun,0
430,1.0,32.0,3.0,beginner,ECM,8.0,6.0,3.0,9.0,10.0,8.0,1.0,1.0,0.0,hackathon,0
431,2.0,25.0,1.0,beginner,ECE,6.0,7.0,22.0,16.0,10.0,7.0,0.0,0.0,0.0,sporting,0
432,1.0,21.0,2.0,expert,ECE,6.0,0.0,49.0,19.0,6.0,27.0,1.0,1.0,0.0,contest,0
433,0.0,50.0,2.0,intermediate,ECE,7.0,6.0,10.0,16.0,0.0,18.0,0.0,0.0,0.0,hackathon,1
434,1.0,61.0,2.0,beginner,CSE,6.0,5.0,51.0,9.0,10.0,25.0,0.0,0.0,1.0,dance,0
435,2.0,70.0,3.0,beginner,ME,6.0,6.0,39.0,8.0,6.0,29.0,0.0,0.0,0.67,hackathon,0
436,0.0,44.0,1.0,beginner,ME,7.0,6.0,80.0,58.0,5.0,19.0,0.0,0.0,1.0,other,0
437,0.0,33.0,4.0,intermediate,CE,6.0,6.0,63.0,10.0,6.0,25.0,1.0,1.0,0.75,hackathon,0
438,3.0,62.0,4.0,intermediate,ECM,7.0,0.0,84.0,9.0,4.0,28.0,0.0,0.0,0.0,sporting,1
439,4.0,81.0,5.0,intermediate,ECE,5.0,0.0,60.0,1.0,9.0,3.0,1.0,0.0,0.6,singing,1
440,1.0,61.0,3.0,beginner,CE,8.0,5.0,66.0,13.0,3.0,25.0,0.0,0.0,0.0,hackathon,0
